brand_id,brand::ar,brand::en,brand_info_story::ar,brand_info_story::en,branded_vs_private_label,brand_owner::en,is_valid,brand_owner::ar,brand_owner::ku,brand::ku,brand_info_story::ku,brand_type::en
barilla,Barilla,Barilla,,,,Barilla,True,,,,,
bario,Bario,Bario,,,,Pepsico,True,,,,,
barista,Barista,Barista,,,,Lavazza,True,,,,,
bark_thins,Bark Thins,Bark Thins,,,,BARK THINS,False,,,,,
barka,Barka,Barka,,,,BARKA,True,,,,,
barleys,Barleys,Barleys,,,,BARLEYS,True,,,,,
barney_butter,Barney Butter,Barney Butter,,,,BARNEY BUTTER,True,,,,,
barni,Barni,Barni,,,,Mondelez,True,,,,,
barq,Barq,Barq,,,,,True,,,,,
barr,Barr,Barr,,,,BARR,True,,,,,
barrio_fiesta,Barrio Fiesta,Barrio Fiesta,,,,BARRIO FIESTA,True,,,,,
bart,Bart,Bart,,,,BART,True,,,,,
basic,Basic,Basic,,,,BASIC,True,,,,,
baskin_robbins,Baskin Robbins,Baskin Robbins,,,,Baskin Robbins,True,,,,,
basma,Basma,Basma,,,,Savola,True,,,,,
basso,Basso,Basso,,,,BASSO,True,,,,,
bastiaansen,Bastiaansen,Bastiaansen,,,,BASTIAANSEN,True,,,,,
batchelors,Batchelors,Batchelors,,,,BATCHELORS,True,,,,,
batel_alkhair,Batel Alkhair,Batel Alkhair,,,,BATEL ALKHAIR,True,,,,,
batger_s,Batger's,Batger's,,,,Batger's,True,,,,,
batiste,Batiste,Batiste,,,,Church & Dwight,True,,,,,
batook,Batook,Batook,,,,BATOOK,True,,,,,
battle_oats,Battle Oats,Battle Oats,,,,Battle Oats,True,,,,,
bavaria,Bavaria,Bavaria,,,,BAVARIA,True,,,,,
baxters,Baxters,Baxters,,,,BAXTERS,True,,,,,
bayad,Bayad,Bayad,,,,BAYAD,True,,,,,
bayara,Bayara,Bayara,,,,Savola,True,,,,,
bayer,Bayer,Bayer,,,,Bayer,True,,,,,
baygon,Baygon,Baygon,,,,SC Johnson,True,,,,,
bazooka,Bazooka,Bazooka,,,,BAZOOKA,True,,,,,
be_organic,Be Organic,Be Organic,,,,BE ORGANIC,True,,,,,
be_plus,Be Plus,Be Plus,,,,Be Plus,True,,,,,
be_kind,Be-Kind,Be-Kind,,,,Mars,True,,,,,
bean_body,Bean Body,Bean Body,,,,BEAN BODY,True,,,,,
beanfields,Beanfields,Beanfields,,,,,True,,,,,
beanies,Beanies,Beanies,,,,BEANIES,True,,,,,
beanitos,Beanitos,Beanitos,,,,Beanitos,True,,,,,
bear_brand,Bear Brand,Bear Brand,,,,Nestle,True,,,,,
beautiful_denmark,Beautiful Denmark,Beautiful Denmark,,,,BEAUTIFUL DENMARK,True,,,,,
bebeconfort,Bebeconfort,Bebeconfort,,,,BEBECONFORT,True,,,,,
bebelac,Bebelac,Bebelac,,,,Danone Nutrition,True,,,,,
bebeto,Bebeto,Bebeto,,,,BEBETO,True,,,,,
beck_s,Beck's,Beck's,,,,Beck's,True,,,,,
bee_honey,Bee Honey,Bee Honey,,,,BEE HONEY,True,,,,,
bee_natural,Bee Natural,Bee Natural,,,,BEE NATURAL,True,,,,,
bee_zen,Bee Zen,Bee Zen,,,,Bee Zen,True,,,,,
beesline,Beesline,Beesline,,,,BEESLINE,True,,,,,
bega,Bega,Bega,,,,BEGA,True,,,,,
beksul,Beksul,Beksul,,,,BEKSUL,True,,,,,
bel_normande,Bel Normande,Bel Normande,,,,BEL NORMANDE,True,,,,,
belcari,Belcari,Belcari,,,,BELCARI,True,,,,,
belgian,Belgian,Belgian,,,,BELGIAN,True,,,,,
belkin,Belkin,Belkin,,,,Belkin,True,,,,,
bella_cotton,Bella Cotton,Bella Cotton,,,,BELLA COTTON,True,,,,,
bellail_game,Bellail Game,Bellail Game,,,,Bellail Game,True,,,,,
bellaves,Bellaves,Bellaves,,,,BELLAVES,True,,,,,
bellini,Bellini,Bellini,,,,BELLINI,True,,,,,
belmio,Belmio,Belmio,,,,BELMIO,True,,,,,
belo_essentials,Belo Essentials,Belo Essentials,,,,Belo Medical Group,True,,,,,
belux,Belux,Belux,,,,Flos,True,,,,,
belvita,Belvita,Belvita,,,,Mondelez,True,,,,,
ben_shaws,Ben Shaws,Ben Shaws,,,,BEN SHAWS,True,,,,,
ben10,Ben10,Ben10,,,,BEN10,True,,,,,
beng_beng,Beng-beng,Beng-beng,,,,BENG-BENG,True,,,,,
benina,Benina,Benina,,,,BENINA,True,,,,,
benjamissimo,Benjamissimo,Benjamissimo,,,,Benjamissimo,True,,,,,
benlian,Benlian,Benlian,,,,BENLIAN,True,,,,,
bentley,Bentley,Bentley,,,,BENTLEY,True,,,,,
bepanthen,Bepanthen,Bepanthen,,,,Bayer,True,,,,,
bepps,Bepps,Bepps,,,,Bepps,True,,,,,
beqa,Beqa,Beqa,,,,BEQA,True,,,,,
bergen,Bergen,Bergen,,,,BERGEN,True,,,,,
berief,Berief,Berief,,,,Berief,True,,,,,
berocca,Berocca,Berocca,,,,Bayer,True,,,,,
berrak,Berrak,Berrak,,,,BERRAK,True,,,,,
berruto,Berruto,Berruto,,,,BERRUTO,True,,,,,
berrywhite,Berrywhite,Berrywhite,,,,Berrywhite,True,,,,,
bertolli,Bertolli,Bertolli,,,,Al Seer,True,Al Seer,,,,
best,Best,Best,,,,Best,True,Best,,,,
best_choice,Best Choice,Best Choice,,,,BEST CHOICE,True,,,,,
best_fresh,Best Fresh,Best Fresh,,,,Best Fresh,True,,,,,
best_of_minis,Best Of Minis,Best Of Minis,,,,Mars,True,,,,,
bestolio,Bestolio,Bestolio,,,,Bestolio,True,,,,,
betadine,Betadine,Betadine,,,,BETADINE,True,,,,,
bethany,Bethany,Bethany,,,,Bethany,True,,,,,
bett_r,Bett'r,Bett'r,,,,BETT'R,True,,,,,
betty_crocker,Betty Crocker,Betty Crocker,,,,General Mills,True,,,,,
beurer,Beurer,Beurer,,,,Beurer,True,,,,,
beverly_hills_formula,Beverly Hills Formula,Beverly Hills Formula,,,,BEVERLY HILLS FORMULA,True,,,,,
beyond_meat,Beyond Meat,Beyond Meat,,,,BEYOND MEAT,True,,,,,
beypazari,Beypazari,Beypazari,,,,BEYPAZARI,True,,,,,
bg,BG,BG,,,,BG,True,,,,,
bic,Bic,Bic,,,,Al Seer,True,Al Seer,,,,
bickfords,Bickfords,Bickfords,,,,BICKFORDS,True,,,,,
bicycle,Bicycle,Bicycle,,,,BICYCLE,True,,,,,
bifa,Bifa,Bifa,,,,BIFA,True,,,,,
big_babol,Big Babol,Big Babol,,,,Perfetti Van Melle,True,Perfetti Van Melle,,,,
big_d,Big D,Big D,,,,BIG D,True,,,,,
big_oz,Big Oz,Big Oz,,,,Big Oz,True,,,,,
big_train,Big Train,Big Train,,,,Big Train,True,,,,,
bigen,Bigen,Bigen,,,,BIGEN,True,,,,,
bikaji,Bikaji,Bikaji,,,,BIKAJI,True,,,,,
bikano,Bikano,Bikano,,,,IFFCO,True,,,,,
bill_blass,Bill Blass,Bill Blass,,,,BILL BLASS,True,,,,,
billington_s,Billington's,Billington's,,,,BILLINGTON'S,True,,,,,
binpinar,Binpinar,Binpinar,,,,Binpinar,True,,,,,
bio_balance,Bio Balance,Bio Balance,,,,BIO BALANCE,True,,,,,
bio_moments,Bio Moments,Bio Moments,,,,BIO MOMENTS,True,,,,,
bio_today,Bio Today,Bio Today,,,,Bio Today,True,,,,,
bio_zentrale,Bio Zentrale,Bio Zentrale,,,,BIO ZENTRALE,True,,,,,
bio_oil,Bio-Oil,Bio-Oil,,,,KAO,True,,,,,
biocyte,Biocyte,Biocyte,,,,BIOCYTE,True,,,,,
biodarma,Biodarma,Biodarma,,,,BIODARMA,True,,,,,
bioenergie,Bioenergie,Bioenergie,,,,BIOENERGIE,True,,,,,
biofar,Biofar,Biofar,,,,BIOFAR,True,,,,,
biogenic,Biogenic,Biogenic,,,,BIOGENIC,True,,,,,
bioitalia,Bioitalia,Bioitalia,,,,Bioitalia Group,True,,,,,
biomass,Biomass,Biomass,,,,BIOMASS,True,,,,,
biona,Biona,Biona,,,,BIONA,True,,,,,
bionova,Bionova,Bionova,,,,BIONOVA,True,,,,,
biore,Biore,Biore,,,,KAO,True,,,,,
biosand,Biosand,Biosand,,,,BIOSAND,True,,,,,
biosaurus,Biosaurus,Biosaurus,,,,BIOSAURUS,True,,,,,
biox,BioX,BioX,,,,,True,,,,,
birch_waite,Birch & Waite,Birch & Waite,,,,Birch & Waite,True,,,,,
birch_tree,Birch Tree,Birch Tree,,,,BIRCH TREE,True,,,,,
birds_eye,Birds Eye,Birds Eye,,,,BIRDS EYE,True,,,,,
birikino,Birikino,Birikino,,,,BIRIKINO,True,,,,,
biscomisr,Biscomisr,Biscomisr,,,,Kellogg's,True,,,,,
biscotto,Biscotto,Biscotto,,,,BISCOTTO,True,,,,,
bisk_club,Bisk Club,Bisk Club,,,,BISK CLUB,True,,,,,
bison,Bison,Bison,,,,BISON,True,,,,,
bisquick,Bisquick,Bisquick,,,,General Mills,True,,,,,
bisto,Bisto,Bisto,,,,BISTO,True,,,,,
bitat,Bitat,Bitat,,,,BITAT,True,,,,,
bites_of_delight,Bites Of Delight,Bites Of Delight,,,,BITES OF DELIGHT,True,,,,,
bizce,Bizce,Bizce,,,,Bizce,True,,,,,
bjorg,Bjorg,Bjorg,,,,BJORG,True,,,,,
black_bruin,Black Bruin,Black Bruin,,,,BLACK BRUIN,True,,,,,
black_dragon,Black Dragon,Black Dragon,,,,Black Dragon,True,,,,,
black_forest_milk,Black Forest Milk,Black Forest Milk,,,,BLACK FOREST MILK,True,,,,,
black_gold,Black Gold,Black Gold,,,,BLACK GOLD,True,,,,,
black_max,Black Max,Black Max,,,,BLACK MAX,True,,,,,
blistex,Blistex,Blistex,,,,BLISTEX,True,,,,,
block_white,Block & White,Block & White,,,,Unilever,True,,,,,
bloo,Bloo,Bloo,,,,Bloo,True,,,,,
bloody_tiger,Bloody Tiger,Bloody Tiger,,,,BLOODY TIGER,True,,,,,
blu,Blu,Blu,,,,BLU,True,,,,,
blue_bubble,Blue Bubble,Blue Bubble,,,,BLUE BUBBLE,True,,,,,
blue_diamond,Blue Diamond,Blue Diamond,,,,BLUE DIAMOND,True,,,,,
blue_dragon,Blue Dragon,Blue Dragon,,,,BLUE DRAGON,True,,,,,
blue_monkey,Blue Monkey,Blue Monkey,,,,BLUE MONKEY,True,,,,,
blue_river,Blue River,Blue River,,,,BLUE RIVER,True,,,,,
blue_star,Blue Star,Blue Star,,,,BLUE STAR,True,,,,,
bob_s_red_mill,Bob's Red Mill,Bob's Red Mill,,,,ESF,True,,,,,
boca,Boca,Boca,,,,BOCA,True,,,,,
bod,Bod,Bod,,,,BOD,True,,,,,
body_attack,Body Attack,Body Attack,,,,BODY ATTACK,True,,,,,
body_fantasies,Body Fantasies,Body Fantasies,,,,BODY FANTASIES,True,,,,,
bodycology,Bodycology,Bodycology,,,,BODYCOLOGY,True,,,,,
bodylab,Bodylab,Bodylab,,,,BODYLAB,True,,,,,
boehli,Boehli,Boehli,,,,BOEHLI,True,,,,,
bogutti,Bogutti,Bogutti,,,,BOGUTTI,True,,,,,
boisabor,Boisabor,Boisabor,,,,Boisabor,True,,,,,
boisson,Boisson,Boisson,,,,BOISSON,True,,,,,
boland,Boland,Boland,,,,BOLAND,True,,,,,
bolero,Bolero,Bolero,,,,BOLERO,True,,,,,
bombbar,Bombbar,Bombbar,,,,BOMBBAR,True,,,,,
bon_o_bon,Bon o Bon,Bon o Bon,,,,ARCOR,True,,,,,
bonart,Bonart,Bonart,,,,BONART,True,,,,,
bonawell,Bonawell,Bonawell,,,,BONAWELL,True,,,,,
boncafe,Boncafe,Boncafe,,,,Boncafe International,True,,,,,
bonduelle,Bonduelle,Bonduelle,,,,BONDUELLE,True,,,,,
bonelle,Bonelle,Bonelle,,,,BONELLE,True,,,,,
bongbong_s,Bongbong's,Bongbong's,,,,BONGBONG'S,True,,,,,
bonita,Bonita,Bonita,,,,BONITA,True,,,,,
bonjorno,Bonjorno,Bonjorno,,,,Nestle,True,,,,,
bonk_game,Bonk Game,Bonk Game,,,,Bonk Game,True,,,,,
bonne_maman,Bonne Maman,Bonne Maman,,,,ESF,True,,,,,
bonny,Bonny,Bonny,,,,BONNY,True,,,,,
bono,Bono,Bono,,,,BONO,True,,,,,
bonux,Bonux,Bonux,,,,P&G,True,,,,,
boom_bastic,Boom Bastic,Boom Bastic,,,,BOOM BASTIC,True,,,,,
boom_boom,Boom Boom,Boom Boom,,,,BOOM BOOM,True,,,,,
boost,Boost,Boost,,,,Nestle Health Science,True,,,,,
boost_ball,Boost Ball,Boost Ball,,,,BOOST BALL,True,,,,,
boost_energy,Boost Energy,Boost Energy,,,,BOOST ENERGY,True,,,,,
bordon,Bordon,Bordon,,,,BORDON,True,,,,,
borgat,Borgat,Borgat,,,,BORGAT,True,,,,,
borges,BORGES,BORGES,,,,Al Seer,True,Al Seer,,,,
borgodoro,Borgodoro,Borgodoro,,,,Borgodoro,True,,,,,
bos,Bos,Bos,,,,BOS,True,,,,,
bostani,Bostani,Bostani,,,,Bostani,True,,,,,
botato_s,Botato's,Botato's,,,,BOTATO'S,True,,,,,
boude,Boude,Boude,,,,Boude,True,,,,,
bounce,Bounce,Bounce,,,,BOUNCE,True,,,,,
bouncing_berry,Bouncing Berry,Bouncing Berry,,,,Bouncing Berry,True,,,,,
bounty,Bounty,Bounty,,,,,True,,,,,
bouquet,Bouquet,Bouquet,,,,,True,,,,,
boursin,Boursin,Boursin,,,,Bel Group,True,,,,,
boy_bawang,Boy Bawang,Boy Bawang,,,,BOY BAWANG,True,,,,,
brabantia,Brabantia,Brabantia,,,,BRABANTIA,True,,,,,
bragg,Bragg,Bragg,,,,BRAGG,True,,,,,
brahmins,Brahmins,Brahmins,,,,BRAHMINS,True,,,,,
brain,Brain,Brain,,,,BRAIN,True,,,,,
brain_blasterz,Brain Blasterz,Brain Blasterz,,,,BRAIN BLASTERZ,True,,,,,
branston,Branston,Branston,,,,Mizkan Group,True,,,,,
braun,Braun,Braun,,,,P&G,True,,,,,
brave,Brave,Brave,,,,BRAVE,True,,,,,
bravo,Bravo,Bravo,,,,BRAVO,True,,,,,
bre,Bre,Bre,,,,Bre,True,,,,,
breakaway,breakaway,breakaway,,,,BREAKAWAY,True,,,,,
breamore,Breamore,Breamore,,,,BREAMORE,True,,,,,
breath_right,Breath Right,Breath Right,,,,BREATH RIGHT,True,,,,,
brema,Brema,Brema,,,,BREMA,True,,,,,
brets,Brets,Brets,,,,BRETS,True,,,,,
brewcity,Brewcity,Brewcity,,,,Brewcity,True,,,,,
brewz,Brewz,Brewz,,,,Brewz,True,,,,,
bridel,Bridel,Bridel,,,,BRIDEL,True,,,,,
brimi,Brimi,Brimi,,,,BRIMI,True,,,,,
brips,Brips,Brips,,,,Brips,True,,,,,
britannia,Britannia,Britannia,,,,BRITANNIA,True,,,,,
brite,Brite,Brite,,,,BRITE,True,,,,,
britney_spears,Britney Spears,Britney Spears,,,,BRITNEY SPEARS,True,,,,,
britvic,Britvic,Britvic,,,,Pepsico,True,,,,,
brizeles,Brizeles,Brizeles,,,,Brizeles,True,,,,,
brondell,Brondell,Brondell,,,,Brondell,True,,,,,
brontedolchi,Brontedolchi,Brontedolchi,,,,BRONTEDOLCHI,True,,,,,
brookside,Brookside,Brookside,,,,ESF,True,,,,,
brown_haley,Brown & Haley,Brown & Haley,,,,BROWN & HALEY,True,,,,,
brownie_brittle,Brownie Brittle,Brownie Brittle,,,,BROWNIE BRITTLE,True,,,,,
bru,Bru,Bru,,,,Bru,True,,,,,
bruggeman,Bruggeman,Bruggeman,,,,BRUGGEMAN,True,,,,,
brunswick,Brunswick,Brunswick,,,,Brunswick,True,,,,,
brut,Brut,Brut,,,,BRUT,True,,,,,
bu_ali,Bu Ali,Bu Ali,,,,BU ALI,True,,,,,
bubchen,Bubchen,Bubchen,,,,Nestle,True,,,,,
bubly,Bubly,Bubly,,,,Pepsico,True,,,,,
buddy,Buddy,Buddy,,,,BUDDY,True,,,,,
budweiser,Budweiser,Budweiser,,,,Anheuser-Busch,True,,,,,
buenas,Buenas,Buenas,,,,BUENAS,True,,,,,
bufalo,Bufalo,Bufalo,,,,BUFALO,True,,,,,
buff_bake,Buff Bake,Buff Bake,,,,Buff Bake,True,,,,,
bugles,Bugles,Bugles,,,,General Mills,True,,,,,
buitoni,Buitoni,Buitoni,,,,Nestle,True,,,,,
bunalun_organic,Bunalun Organic,Bunalun Organic,,,,BUNALUN ORGANIC,True,,,,,
bundaberg,Bundaberg,Bundaberg,,,,BUNDABERG,True,,,,,
buram,Buram,Buram,,,,BURAM,True,,,,,
burn,Burn,Burn,,,,Coca-Cola,True,,,,,
burts,Burts,Burts,,,,BURTS,True,,,,,
busters,Busters,Busters,,,,BUSTERS,True,,,,,
buton_s,Buton's,Buton's,,,,BUTON'S,True,,,,,
cabreiroa,Cabreiroa,Cabreiroa,,,,Cabreiroa,True,,,,,
cacaolat,Cacaolat,Cacaolat,,,,CACAOLAT,True,,,,,
cacharel,Cacharel,Cacharel,,,,L'Oreal LD,True,,,,,
cadbury,كادبوري,Cadbury,,,,Mondelez,True,,,,,
cade,Cade,Cade,,,,CADE,True,,,,,
caesar,Caesar,Caesar,,,,CAESAR,True,,,,,
cafe_ottavo,Cafe Ottavo,Cafe Ottavo,,,,Cafe Ottavo,True,,,,,
caferite,Caferite,Caferite,,,,CAFERITE,True,,,,,
caffeluxe,Caffeluxe,Caffeluxe,,,,CAFFELUXE,True,,,,,
caffenu,Caffenu,Caffenu,,,,CAFFENU,True,,,,,
cagla,Cagla,Cagla,,,,CAGLA,True,,,,,
cake_city,Cake City,Cake City,,,,CAKE CITY,True,,,,,
cal_c_vita,Cal-C-Vita,Cal-C-Vita,,,,Bayer,True,,,,,
california_garden,California Garden,California Garden,,,,Americana,True,,,,,
california_mango,California Mango,California Mango,,,,CALIFORNIA MANGO,True,,,,,
calippo,Calippo,Calippo,,,,Unilever,True,,,,,
calve,Calve,Calve,,,,Unilever,True,,,,,
calvin_klein,Calvin Klein,Calvin Klein,,,,Coty Prestige,True,,,,,
calypso,Calypso,Calypso,,,,CALYPSO,True,,,,,
camay,Camay,Camay,,,,Unilever,True,,,,,
cambells,Cambells,Cambells,,,,Cambells,True,,,,,
camel,Camel,Camel,,,,,True,,,,,
camelicious,Camelicious,Camelicious,,,,CAMELICIOUS,True,,,,,
camolino,Camolino,Camolino,,,,CAMOLINO,True,,,,,
camomila_intea,Camomila Intea,Camomila Intea,,,,CAMOMILA INTEA,True,,,,,
campfire,Campfire,Campfire,,,,CAMPFIRE,True,,,,,
campina,Campina,Campina,,,,Friesland Campina,True,,,,,
camry,Camry,Camry,,,,Camry,True,,,,,
canada_dry,Canada Dry,Canada Dry,,,,,True,,,,,
canadian_pride,Canadian Pride,Canadian Pride,,,,CANADIAN PRIDE,True,,,,,
canary,Canary,Canary,,,,CANARY,True,,,,,
canderel,Canderel,Canderel,,,,ESF,True,,,,,
candia,Candia,Candia,,,,Sodiaal,True,,,,,
candice,Candice,Candice,,,,CANDICE,True,,,,,
candy_kittens,Candy Kittens,Candy Kittens,,,,CANDY KITTENS,True,,,,,
candy_pop,Candy Pop,Candy Pop,,,,CANDY POP,True,,,,,
canel_s,Canel's,Canel's,,,,CANEL'S,True,,,,,
canifors,Canifors,Canifors,,,,CANIFORS,True,,,,,
cannon,Cannon,Cannon,,,,CANNON,True,,,,,
canpetek,Canpetek,Canpetek,,,,Canpetek,True,,,,,
cantina,Cantina,Cantina,,,,CANTINA,True,,,,,
caola,Caola,Caola,,,,CAOLA,True,,,,,
caotina,Caotina,Caotina,,,,CAOTINA,True,,,,,
capbon,Capbon,Capbon,,,,CAPBON,True,,,,,
capilano,Capilano,Capilano,,,,CAPILANO,True,,,,,
capri_sun,Capri-Sun,Capri-Sun,,,,Capri Sun,True,,,,,
caprice,Caprice,Caprice,,,,ESF,True,,,,,
capricorn,Capricorn,Capricorn,,,,CAPRICORN,True,,,,,
captain,Captain,Captain,,,,CAPTAIN,True,,,,,
captain_black,Captain Black,Captain Black,,,,CAPTAIN BLACK,True,,,,,
captain_oats,Captain Oats,Captain Oats,,,,CAPTAIN OATS,True,,,,,
carabao,Carabao,Carabao,,,,CARABAO,True,,,,,
carambar,Carambar,Carambar,,,,Mondelez,True,,,,,
carasso,Carasso,Carasso,,,,Carasso,True,,,,,
care_zone,Care Zone,Care Zone,,,,Care Zone,True,,,,,
carefree,Carefree,Carefree,,,,Kenvue,True,,,,,
carex,Carex,Carex,,,,PZ Cussons,True,,,,,
carman_s,Carman's,Carman's,,,,Carman's Fine Foods,True,,,,,
carmex,Carmex,Carmex,,,,CARMEX,True,,,,,
carnation,Carnation,Carnation,,,,,True,,,,,
caroli,Caroli,Caroli,,,,CAROLI,True,,,,,
carolina_herrera,Carolina Herrera,Carolina Herrera,,,,CAROLINA HERRERA,True,,,,,
carr_s,Carr's,Carr's,,,,Pladis,True,,,,,
carrefour,Carrefour,Carrefour,,,,,True,,,,,
carrera,Carrera,Carrera,,,,CARRERA,True,,,,,
carrot_sun,Carrot Sun,Carrot Sun,,,,CARROT SUN,True,,,,,
carroten,Carroten,Carroten,,,,Carroten,True,,,,,
carte_d_or,Carte D'Or,Carte D'Or,,,,Unilever,True,,,,,
cartier,Cartier,Cartier,,,,CARTIER,True,,,,,
casa_fiesta,Casa Fiesta,Casa Fiesta,,,,CASA FIESTA,True,,,,,
casa_rinaldi,Casa Rinaldi,Casa Rinaldi,,,,CASA RINALDI,True,,,,,
casablanca,Casablanca,Casablanca,,,,CASABLANCA,True,,,,,
casino,Casino,Casino,,,,CASINO,True,,,,,
casio,Casio,Casio,,,,"Casio Computer Co., Ltd.",True,,,,,
cason,Cason,Cason,,,,Cason,True,,,,,
casper,Casper,Casper,,,,Casper,True,,,,,
castanea,Castanea,Castanea,,,,CASTANEA,True,,,,,
castania,Castania,Castania,,,,Emirates Snack Food,True,,,,,
cat_chow,Cat Chow,Cat Chow,,,,Nestle,True,,,,,
catalina_crunch,Catalina Crunch,Catalina Crunch,,,,CATALINA CRUNCH,True,,,,,
catch_of_the_day,Catch Of The Day,Catch Of The Day,,,,Catch Group,True,,,,,
catsan,Catsan,Catsan,,,,Mars,True,,,,,
catwalk,Catwalk,Catwalk,,,,Catwalk,True,,,,,
caveman,Caveman,Caveman,,,,Caveman,True,,,,,
cavendish_harvey,Cavendish & Harvey,Cavendish & Harvey,,,,CAVENDISH & HARVEY,True,,,,,
cc_stick,Cc Stick,Cc Stick,,,,CC STICK,True,,,,,
cdo,CDO,CDO,,,,CDO,True,,,,,
cebu,Cebu,Cebu,,,,CEBU,True,,,,,
celebes,Celebes,Celebes,,,,CELEBES,True,,,,,
celebration,Celebration,Celebration,,,,,True,,,,,
celebrations,Celebrations,Celebrations,,,,Mars,True,,,,,
cello,Cello,Cello,,,,Cello,True,,,,,
celsius,Celsius,Celsius,,,,Celsius,True,,,,,
center,Center,Center,,,,CENTER,True,,,,,
center_fruit,Center Fruit,Center Fruit,,,,Perfetti Van Melle,True,Perfetti Van Melle,,,,
century,Century,Century,,,,CENTURY,True,,,,,
cerelac,Cerelac,Cerelac,,,,Nestle,True,,,,,
ceres,Ceres,Ceres,,,,Pepsico,True,,,,,
cesar,Cesar,Cesar,,,,Mars,True,,,,,
cetaphil,Cetaphil,Cetaphil,,,,Galderma,True,,,,,
cetris,Cetris,Cetris,,,,CETRIS,True,,,,,
ceysu,Ceysu,Ceysu,,,,CEYSU,True,,,,,
chacho_s,Chacho's,Chacho's,,,,,True,,,,,
chai_birds,Chai Birds,Chai Birds,,,,Chai Birds,True,,,,,
chaimate,Chaimate,Chaimate,,,,Chaimate,True,,,,,
chamsa,Chamsa,Chamsa,,,,CHAMSA,True,,,,,
chandrika,Chandrika,Chandrika,,,,CHANDRIKA,True,,,,,
chaokoh,Chaokoh,Chaokoh,,,,CHAOKOH,True,,,,,
chapstick,Chapstick,Chapstick,,,,CHAPSTICK,True,,,,,
charbonnel_et_walker,Charbonnel Et Walker,Charbonnel Et Walker,,,,CHARBONNEL ET WALKER,True,,,,,
charles_butler,Charles Butler,Charles Butler,,,,Charles Butler,True,,,,,
charlie,Charlie,Charlie,,,,Revlon,True,,,,,
charm,Charm,Charm,,,,CHARM,True,,,,,
charmee,Charmee,Charmee,,,,CHARMEE,True,,,,,
charmin,Charmin,Charmin,,,,P&G,True,,,,,
charriol,Charriol,Charriol,,,,Charriol,True,,,,,
chastity,Chastity,Chastity,,,,CHASTITY,True,,,,,
chavroux,Chavroux,Chavroux,,,,Savencia Fromage & Dairy,True,,,,,
cheetos,Cheetos,Cheetos,,,,Pepsico,True,,,,,
cheez_it,Cheez It,Cheez It,,,,Kellogg's,True,,,,,
chef_mak,Chef Mak,Chef Mak,,,,CHEF MAK,True,,,,,
chef_seasons,Chef Seasons,Chef Seasons,,,,CHEF SEASONS,True,,,,,
chef_tony,Chef Tony,Chef Tony,,,,Chef Tony,True,,,,,
chef_west,Chef West,Chef West,,,,CHEF WEST,True,,,,,
chef_s_choice,Chef's Choice,Chef's Choice,,,,CHEF'S CHOICE,True,,,,,
chelsea,Chelsea,Chelsea,,,,CHELSEA,True,,,,,
chesterfield,Chesterfield,Chesterfield,,,,PMI,True,,,,,
chewits,Chewits,Chewits,,,,CHEWITS,True,,,,,
chewsy,Chewsy,Chewsy,,,,CHEWSY,True,,,,,
chex,Chex,Chex,,,,General Mills,True,,,,,
chheda_s,Chheda's,Chheda's,,,,CHHEDA'S,True,,,,,
chi,Chi,Chi,,,,CHI,True,,,,,
chiarella,Chiarella,Chiarella,,,,CHIARELLA,True,,,,,
chicco,Chicco,Chicco,,,,Artsana,True,,,,,
chick_boy,Chick Boy,Chick Boy,,,,CHICK BOY,True,,,,,
chikabar,Chikabar,Chikabar,,,,CHIKABAR,True,,,,,
chikalab,Chikalab,Chikalab,,,,CHIKALAB,True,,,,,
chike,Chike,Chike,,,,CHIKE,True,,,,,
chiko,Chiko,Chiko,,,,CHIKO,True,,,,,
ching_s_secret,Ching's Secret,Ching's Secret,,,,CHING'S SECRET,True,,,,,
chio,Chio,Chio,,,,CHIO,True,,,,,
chips_ahoy,Chips Ahoy,Chips Ahoy,,,,Mondelez,True,,,,,
chips_oman,Chips Oman,Chips Oman,,,,Oman Foods International SAOC,True,,,,,
chique,Chique,Chique,,,,CHIQUE,True,,,,,
chizzpa_chips,Chizzpa Chips,Chizzpa Chips,,,,CHIZZPA CHIPS,True,,,,,
chobani,Chobani,Chobani,,,,CHOBANI,True,,,,,
chocapic,Chocapic,Chocapic,,,,Nestle,True,,,,,
chocodate,Chocodate,Chocodate,,,,Al Nassma,True,,,,,
chocolala,Chocolala,Chocolala,,,,CHOCOLALA,True,,,,,
choki_choki,Choki Choki,Choki Choki,,,,CHOKI CHOKI,True,,,,,
cholula,Cholula,Cholula,,,,CHOLULA,True,,,,,
chooz,Chooz,Chooz,,,,CHOOZ,True,,,,,
chopard,Chopard,Chopard,,,,CHOPARD,True,,,,,
chosen_foods,Chosen Foods,Chosen Foods,,,,CHOSEN FOODS,True,,,,,
chtaura,Chtaura,Chtaura,,,,CHTAURA,True,,,,,
chtoora,Chtoora,Chtoora,,,,CHTOORA,True,,,,,
chtoura,Chtoura,Chtoura,,,,CHTOURA,True,,,,,
chtoura_fields,Chtoura Fields,Chtoura Fields,,,,CHTOURA FIELDS,True,,,,,
chtoura_garden,Chtoura Garden,Chtoura Garden,,,,CHTOURA GARDEN,True,,,,,
chubs,Chubs,Chubs,,,,Chubs,True,,,,,
chupa_chups,Chupa Chups,Chupa Chups,,,,Perfetti Van Melle,True,Perfetti Van Melle,,,,
